x,y
358.9399871826172,384.1732482910156
358.9399871826172,377.364013671875
358.9399871826172,370.5547790527344
358.9399871826172,363.74554443359375
358.9399871826172,356.9363098144531
358.9399871826172,350.1270217895508
358.9399871826172,343.31778717041016
358.9399871826172,336.50855255126953
358.9399871826172,329.6993179321289
358.9399871826172,322.8900833129883
358.9399871826172,316.08084869384766
358.9399871826172,309.27161407470703
358.9399871826172,302.4623794555664
358.9399871826172,295.65309143066406
358.9399871826172,288.84385681152344
358.9399871826172,282.0346221923828
358.9399871826172,275.2253875732422
358.9399871826172,268.41615295410156
358.9399871826172,261.60691833496094
358.9399871826172,254.7976837158203
358.9399871826172,247.98839569091797
358.9399871826172,241.1791477203369
358.9399871826172,234.3699131011963
358.9399871826172,227.56067848205566
358.9399871826172,220.75144386291504
358.9399871826172,213.9422092437744
358.9399871826172,207.1329746246338
358.9399871826172,200.32368659973145
358.9399871826172,193.51445198059082
358.9399871826172,186.7052173614502
358.9399871826172,179.89598274230957
358.9399871826172,173.08674812316895
358.9399871826172,166.27751350402832
358.9399871826172,159.4682788848877
358.9399871826172,152.65899085998535
362.3661804199219,152.50690460205078
367.9074020385742,156.46427154541016
373.4485969543457,160.42163848876953
378.9897918701172,164.3790054321289
384.53101348876953,168.33637237548828
390.072208404541,172.29372596740723
395.6134567260742,176.25111961364746
401.15467834472656,180.20848655700684
406.69587326049805,184.1658535003662
412.23706817626953,188.12320709228516
417.7782897949219,192.08057403564453
423.31948471069336,196.0379409790039
428.86067962646484,199.99530792236328
434.4019012451172,203.95267486572266
439.9430961608887,207.91004180908203
445.48429107666016,211.8674087524414
451.0255126953125,215.82477569580078
456.56678771972656,219.78219604492188
462.1080093383789,223.73956298828125
467.6492042541504,227.69692993164062
473.1903991699219,231.65428352355957
478.7316207885742,235.61165046691895
484.27278900146484,239.56901741027832
489.8140106201172,243.5263843536377
495.35523223876953,247.48373794555664
500.89640045166016,251.44110488891602
506.4376220703125,255.3984718322754
511.97884368896484,259.35583877563477
517.5200119018555,263.31320571899414
523.0612335205078,267.2705726623535
528.6024551391602,271.2279396057129
533.7631607055664,272.91473388671875
537.7112884521484,267.366943359375
541.6594161987305,261.8191261291504
545.6075439453125,256.27133560180664
548.3643493652344,250.92320251464844
542.8228607177734,246.9662628173828
537.2813186645508,243.0093231201172
531.7398300170898,239.05238342285156
526.1982879638672,235.09544372558594
520.6567993164062,231.13847732543945
515.1153106689453,227.18153762817383
509.5738220214844,223.2245979309082
504.03233337402344,219.26765823364258
498.4907913208008,215.31071853637695
492.9491958618164,211.35369873046875
487.40770721435547,207.39675903320312
481.86621856689453,203.4398193359375
476.3246765136719,199.48286628723145
470.78318786621094,195.5259132385254
465.24169921875,191.56897354125977
459.7001838684082,187.61203384399414
454.1586685180664,183.65509414672852
448.61717987060547,179.69814109802246
443.07569122314453,175.7411880493164
437.53417587280273,171.78424835205078
431.99266052246094,167.82730865478516
426.451171875,163.8703556060791
420.9096565246582,159.91341590881348
415.3680877685547,155.9564094543457
409.8265724182129,151.99946975708008
404.2850570678711,148.04251670837402
398.74356842041016,144.08556365966797
393.20205307006836,140.12862396240234
387.6605644226074,136.17168426513672
382.1190490722656,132.21473121643066
376.5775604248047,128.25779151916504
371.0360450744629,124.3008451461792
365.4945297241211,120.34389877319336
359.95304107666016,116.38695240020752
354.41152572631836,112.43000602722168
348.8700370788574,108.47306632995605
343.3285217285156,104.51611995697021
337.7870330810547,100.55917358398438
332.2454376220703,96.6021671295166
330.94001388549805,100.87517547607422
330.94001388549805,107.68441009521484
330.94001388549805,114.49364471435547
330.94001388549805,121.3028793334961
330.94001388549805,128.11211395263672
330.94001388549805,134.92134857177734
330.94001388549805,141.73058319091797
330.94001388549805,148.5398178100586
330.94001388549805,155.34905242919922
330.94001388549805,162.15828704833984
330.94001388549805,168.96752166748047
330.94001388549805,175.7767562866211
330.94001388549805,182.58599090576172
330.94001388549805,189.39533233642578
330.9399871826172,196.2045669555664
330.9399871826172,203.01380157470703
330.9399871826172,209.82303619384766
330.9399871826172,216.63227081298828
330.9399871826172,223.4415054321289
330.9399871826172,230.25074005126953
330.9399871826172,237.05997467041016
330.9399871826172,243.86920928955078
330.9399871826172,250.6784439086914
330.9399871826172,257.48767852783203
330.9399871826172,264.29691314697266
330.9399871826172,271.1061477661133
330.9399871826172,277.9153823852539
330.9399871826172,284.72472381591797
330.9399871826172,291.5339584350586
330.9399871826172,298.3431930541992
330.9399871826172,305.15242767333984
330.9399871826172,311.96166229248047
330.9399871826172,318.7708969116211
330.9399871826172,325.5801315307617
330.9399871826172,332.38936614990234
330.9399871826172,339.19860076904297
330.9399871826172,346.0078353881836
330.9399871826172,352.8170700073242
330.9399871826172,359.62630462646484
330.9399871826172,366.43553924560547
330.9399871826172,373.2447738647461
330.9399871826172,380.05411529541016
330.9399871826172,386.8633499145508
330.9399871826172,393.6725845336914
330.9399871826172,400.48181915283203
330.9399871826172,407.29105377197266
330.9399871826172,414.1002883911133
330.9399871826172,420.9095230102539
330.9399871826172,427.71875762939453
330.9399871826172,434.52799224853516
330.9399871826172,441.3372268676758
330.9399871826172,448.1464614868164
330.9399871826172,454.95569610595703
330.9399871826172,461.76493072509766
330.9399871826172,468.5741653442383
330.9399871826172,475.38350677490234
330.9399871826172,482.19274139404297
330.9399871826172,489.0019760131836
330.9399871826172,495.8112106323242
327.3418273925781,494.82010650634766
321.8710479736328,490.7690124511719
316.0886459350586,487.17694091796875
310.0329933166504,484.06744384765625
303.7444381713867,481.46092224121094
297.26479721069336,479.3744125366211
290.63671493530273,477.82249450683594
283.90430450439453,476.8151550292969
277.11226654052734,476.3592300415039
269.30127334594727,616.2741546630859
262.2858657836914,615.4153900146484
256.07715225219727,613.4092025756836
249.79481887817383,610.7988891601562
243.95829010009766,607.4220962524414
238.17034721374512,603.4214706420898
233.38228034973145,598.7092132568359
229.18209075927734,593.4600677490234
225.6100196838379,587.743034362793
222.7013816833496,581.625617980957
220.48310661315918,575.1760177612305
218.973726272583,568.4601364135742
218.48822784423828,561.7046813964844
219.02120399475098,555.0584945678711
220.1592674255371,548.3940963745117
221.95156478881836,541.7892990112305
224.59145164489746,535.5063247680664
228.0000877380371,529.6228256225586
232.101957321167,524.2080688476562
236.74092864990234,519.1679534912109
242.03068923950195,514.8933563232422
247.78948593139648,511.2704162597656
253.93857192993164,508.3520050048828
260.3947410583496,506.1886444091797
267.0697135925293,504.8736877441406
273.8535804748535,504.34027099609375
280.65333557128906,504.61792755126953
287.36937713623047,505.71456146240234
293.9014358520508,507.62178802490234
300.15180587768555,510.3129577636719
306.02801513671875,513.7449722290039
311.4453353881836,517.8630905151367
316.3263282775879,522.6048812866211
320.5999641418457,527.9007568359375
324.20130157470703,533.6746139526367
327.0740509033203,539.8434066772461
329.17233657836914,546.3169860839844
330.46406173706055,552.998420715332
330.93712997436523,559.7869338989258
330.5944519042969,566.5834045410156
329.43301010131836,573.2884979248047
327.46169662475586,579.8017044067383
324.70977783203125,586.0253448486328
321.22107315063477,591.8680953979492
317.0507507324219,597.2455749511719
312.2618827819824,602.0805587768555
306.92509841918945,606.3025512695312
301.1165008544922,609.8478927612305
294.9200439453125,612.6603469848633
288.42627716064453,614.6951065063477
281.73290634155273,615.9222106933594
