x,y
460.84375,467.199951171875
446.79345703125,467.199951171875
432.7431640625,467.199951171875
418.69287109375,467.199951171875
404.642578125,467.199951171875
390.59228515625,467.1999816894531
376.5419921875,467.1999816894531
362.49169921875,467.1999816894531
348.44140625,467.1999816894531
334.39111328125,467.1999816894531
320.340576171875,467.1999816894531
306.290283203125,467.1999816894531
292.239990234375,467.1999816894531
278.189697265625,467.1999816894531
264.139404296875,467.1999816894531
250.089111328125,467.1999816894531
236.038818359375,467.1999816894531
221.988525390625,467.1999816894531
207.938232421875,467.1999816894531
193.887939453125,467.1999816894531
179.837646484375,467.20001220703125
165.787353515625,467.20001220703125
151.737060546875,467.20001220703125
137.6865234375,467.20001220703125
123.63623046875,467.20001220703125
109.5859375,467.20001220703125
95.53564453125,467.20001220703125
81.83308410644531,465.3811950683594
76,453.3893737792969
76,439.3390808105469
79.5051498413086,428.59716796875
93.40353393554688,426.6171569824219
106.8062744140625,422.4631652832031
119.10673522949219,415.73370361328125
129.39685821533203,406.2276611328125
136.6952133178711,394.2763671875
140.4931182861328,380.7901611328125
152.44024658203125,378.4000244140625
166.49053955078125,378.4000244140625
180.54083251953125,378.4000244140625
194.59112548828125,378.4000244140625
208.64141845703125,378.4000244140625
222.69171142578125,378.4000244140625
236.74200439453125,378.4000244140625
250.79229736328125,378.4000244140625
264.84259033203125,378.4000244140625
278.89288330078125,378.4000244140625
292.94317626953125,378.4000244140625
306.99346923828125,378.4000244140625
321.04376220703125,378.4000244140625
335.09405517578125,378.4000244140625
349.14434814453125,378.4000244140625
363.19464111328125,378.4000244140625
377.24493408203125,378.4000244140625
391.29522705078125,378.4000244140625
405.34600830078125,378.4000244140625
419.39630126953125,378.4000244140625
433.44659423828125,378.4000244140625
447.49688720703125,378.4000244140625
461.54718017578125,378.4000244140625
475.59747314453125,378.4000244140625
489.64776611328125,378.4000244140625
503.69805908203125,378.4000244140625
511.20001220703125,384.94854736328125
511.20001220703125,398.99884033203125
511.20001220703125,413.04913330078125
511.20001220703125,427.09942626953125
511.20001220703125,441.14971923828125
